# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = WSLS_model
# start_datetime = 2024-03-06 10:36:40 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:/Users/KERESZ~1/AppData/Local/Temp/RtmpyU5IGk/standata-4f1077b72f55.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = C:/Users/Kereszt Alina/Documents/GitHub/st8_ACM_assign2/simmodels/WSLS-202403061136-1-4cb121.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/Kereszt Alina/Documents/GitHub/st8_ACM_assign2/simmodels/WSLS-profile-202403061136-1-0e0b63.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --name=WSLS_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,winprob,lossprob
# Adaptation terminated
# Step size = 0.29112
# Diagonal elements of inverse mass matrix:
# 0.21494, 0.0831789
-57.8726,0.994025,0.29112,3,7,0,58.1489,2.68235,0.920206
-58.4676,0.991063,0.29112,4,15,0,58.8972,3.39542,1.31452
-57.7498,0.999771,0.29112,3,7,0,58.6348,3.10718,1.13199
-60.3122,0.937541,0.29112,2,7,0,62.9796,3.63817,0.779679
-60.0628,0.999366,0.29112,4,15,0,61.5925,1.9465,1.59155
-57.4356,0.978885,0.29112,3,11,0,61.9528,2.88459,1.21929
-57.9566,0.991074,0.29112,3,7,0,58.1632,3.12462,1.02088
-58.1975,0.996763,0.29112,3,7,0,58.4713,3.24397,1.02311
-58.2471,0.998991,0.29112,1,1,0,58.2516,3.25346,1.01129
-57.6781,0.99883,0.29112,2,7,0,58.4393,3.05678,1.11943
-57.695,0.99989,0.29112,2,3,0,57.6959,3.06565,1.11657
-57.3757,0.99478,0.29112,4,15,0,58.5449,2.67634,1.17162
-57.6813,0.96731,0.29112,2,7,0,59.8852,2.59884,0.991617
-57.6931,0.999827,0.29112,4,15,0,57.9411,2.81396,1.4219
-57.5858,0.995848,0.29112,3,11,0,58.2005,2.57369,1.03927
-58.1491,0.990688,0.29112,3,7,0,58.3428,2.8812,0.866289
-57.9858,0.996882,0.29112,4,15,0,58.8357,2.66463,1.51592
-58.1742,0.998496,0.29112,4,15,0,58.5061,2.57001,0.859116
-57.8125,0.999926,0.29112,4,15,0,58.465,2.37959,1.0552
-60.254,0.958961,0.29112,3,11,0,60.9845,3.50995,1.70305
-57.9777,0.990934,0.29112,3,7,0,62.0515,2.94699,1.48088
-58.0571,0.99712,0.29112,4,15,0,58.7374,2.54545,0.891799
-57.7592,0.99997,0.29112,3,7,0,58.1022,2.50721,0.992892
-57.5331,0.991189,0.29112,4,15,0,58.9977,2.8882,1.07643
-57.5222,1,0.29112,4,15,0,57.63,2.95272,1.13851
-57.4074,0.966628,0.29112,2,7,0,60.8645,2.66576,1.27377
-57.442,0.98986,0.29112,2,7,0,58.2314,2.84074,1.27923
-58.168,0.977772,0.29112,2,7,0,58.9168,3.1874,1.41774
-58.1538,1,0.29112,1,1,0,58.1787,3.1875,1.41225
-59.8181,0.980923,0.29112,3,7,0,60.166,3.8082,1.21406
-59.4363,1,0.29112,2,3,0,59.8554,3.7074,1.24901
-59.4422,0.995326,0.29112,4,15,0,60.9062,2.02953,0.872051
-58.7829,1,0.29112,2,3,0,59.4777,2.20155,0.879158
-57.4413,0.979245,0.29112,3,11,0,60.5008,2.71638,1.09099
-57.4136,0.999641,0.29112,4,15,0,57.5165,2.66935,1.28108
-57.5312,0.996493,0.29112,3,15,0,57.7696,2.53524,1.09042
-57.9435,0.987125,0.29112,3,7,0,58.4525,2.27488,1.26952
-58.0917,0.999241,0.29112,4,15,0,58.438,3.12328,0.968831
-57.3706,0.999914,0.29112,4,15,0,58.1361,2.73424,1.17434
-57.5787,0.992711,0.29112,2,5,0,57.8819,2.72406,1.01744
-57.556,0.999937,0.29112,2,3,0,57.5879,2.7243,1.02739
-58.0309,0.991369,0.29112,3,7,0,58.2907,3.23882,1.11588
-58.0582,0.999042,0.29112,4,15,0,58.5921,2.4285,1.47479
-58.518,0.992629,0.29112,3,11,0,58.8681,3.04112,0.82603
-58.4817,1,0.29112,2,3,0,58.5291,3.04167,0.833678
-58.3429,0.999723,0.29112,2,3,0,58.5327,2.98677,0.847158
-57.9931,0.999982,0.29112,4,15,0,58.8703,3.23557,1.24766
-57.3704,0.996857,0.29112,2,7,0,58.3942,2.72535,1.2264
-57.487,0.996755,0.29112,2,7,0,57.6094,2.61253,1.0799
-58.0405,0.987603,0.29112,3,11,0,58.4762,3.24108,1.28856
-58.1395,0.998828,0.29112,2,3,0,58.1657,3.27095,1.31204
-57.5165,0.990622,0.29112,2,7,0,59.515,2.54758,1.09257
-58.6107,0.972442,0.29112,3,15,0,60.1306,2.54633,1.63869
-57.6058,1,0.29112,3,7,0,58.6791,2.50153,1.33529
-57.8367,0.99336,0.29112,4,15,0,58.3598,3.11112,1.06892
-59.4422,0.964647,0.29112,2,7,0,60.4663,3.56655,0.914118
-58.8668,0.998469,0.29112,3,15,0,59.8675,3.54288,1.13194
-58.9505,0.999012,0.29112,2,3,0,59.0419,3.57454,1.1668
-58.3073,0.999321,0.29112,3,7,0,59.4028,3.30951,1.0457
-58.7918,0.993536,0.29112,4,15,0,59.6056,2.17494,0.897604
-57.598,0.999094,0.29112,4,15,0,59.1355,2.83199,1.37958
-57.425,0.966109,0.29112,2,7,0,60.8821,2.57378,1.22472
-58.2215,0.988463,0.29112,3,11,0,58.2338,3.24514,1.01397
-57.9553,0.996224,0.29112,4,15,0,59.0496,2.94297,0.930217
-59.0065,0.982498,0.29112,3,7,0,60.0132,1.98629,1.30282
-58.5504,1,0.29112,2,3,0,59.0854,2.11587,1.35195
-57.9325,1,0.29112,2,3,0,58.586,2.33208,1.35818
-59.0595,0.983197,0.29112,3,7,0,59.2676,2.18923,1.58476
-57.5491,1,0.29112,3,7,0,59.1575,2.96678,1.27436
-57.9185,0.99447,0.29112,3,11,0,58.1229,2.40293,0.98993
-58.4432,0.96793,0.29112,4,15,0,60.5288,3.2347,1.47518
-57.4218,0.988162,0.29112,2,7,0,59.9053,2.76596,1.28958
-57.5758,0.987618,0.29112,2,7,0,58.5551,2.47711,1.10783
-57.8314,0.992515,0.29112,4,15,0,58.4133,2.37183,1.05308
-57.5383,0.975998,0.29112,3,7,0,59.4187,2.47653,1.15029
-58.4896,0.98775,0.29112,3,15,0,58.6989,2.77151,1.62907
-59.4006,0.986673,0.29112,4,15,0,60.5259,1.89395,1.17722
-57.4573,0.984141,0.29112,3,11,0,61.0222,2.90216,1.23837
-57.811,0.972235,0.29112,2,7,0,59.787,2.31681,1.19831
-57.5649,1,0.29112,3,7,0,57.8193,2.45031,1.17071
-57.5766,0.989465,0.29112,2,7,0,58.3991,3.00795,1.24056
-57.6531,0.998666,0.29112,3,7,0,57.7713,3.03837,1.28369
-57.6914,0.996158,0.29112,3,7,0,58.0368,3.09022,1.19553
-57.76,0.986314,0.29112,2,7,0,59.1413,2.3493,1.14313
-57.7864,0.999891,0.29112,4,15,0,57.9317,3.13801,1.23917
-57.5945,0.99934,0.29112,3,7,0,57.928,3.01268,1.14112
-59.069,0.928621,0.29112,2,7,0,63.3269,2.42694,0.72428
-58.0298,0.996519,0.29112,4,15,0,59.9768,3.1829,1.36262
-59.4302,0.984371,0.29112,3,7,0,59.8086,3.64933,1.01263
-57.7009,0.999911,0.29112,4,15,0,59.6389,2.38468,1.12941
-60.709,0.960949,0.29112,4,15,0,61.1504,3.89638,0.914593
-57.4609,0.995855,0.29112,3,11,0,61.0413,2.90394,1.15764
-58.2151,0.977196,0.29112,2,7,0,59.0231,3.32806,1.15624
-58.076,0.998813,0.29112,4,15,0,58.9268,2.77748,1.53855
-57.777,0.999484,0.29112,4,15,0,58.5333,3.09455,1.08884
-57.6387,0.994588,0.29112,4,15,0,58.7801,2.53247,1.37056
-58.0223,0.996016,0.29112,4,15,0,58.2189,3.08276,0.96844
-61.7457,0.968451,0.29112,4,15,0,62.1344,3.4693,0.509251
-58.793,0.999157,0.29112,3,7,0,61.9888,3.01847,0.767888
-58.9232,0.997445,0.29112,4,15,0,59.8205,2.54302,0.7239
-60.5217,0.986938,0.29112,4,15,0,61.309,1.91752,0.761809
-61.5998,0.97433,0.29112,3,7,0,64.5721,2.91818,0.409288
-59.7516,0.998257,0.29112,3,7,0,62.8549,2.27301,0.670105
-59.8372,0.992175,0.29112,3,7,0,61.442,2.954,0.60284
-60.0471,0.98853,0.29112,3,7,0,61.2703,3.20358,0.628411
-57.6698,0.999818,0.29112,3,15,0,60.3892,2.42961,1.31192
-58.9578,0.965376,0.29112,3,7,0,60.2094,3.57854,1.19054
-57.8088,0.994421,0.29112,4,15,0,60.4642,2.80256,1.46269
-57.7486,0.98871,0.29112,3,15,0,59.1859,2.38872,1.08313
-58.5939,0.991855,0.29112,4,15,0,58.9902,3.00642,1.61166
-58.3967,0.988843,0.29112,4,15,0,60.9826,2.96769,0.83086
-58.1338,0.999308,0.29112,2,3,0,58.5145,3.01962,0.907197
-58.6843,0.993778,0.29112,3,15,0,59.2711,3.49536,1.20068
-57.4579,0.990086,0.29112,3,11,0,60.0261,2.66501,1.31623
-57.805,0.995977,0.29112,3,7,0,57.8365,2.8529,1.4529
-58.3709,0.995799,0.29112,4,15,0,58.7236,2.21253,1.4144
-57.8962,0.992032,0.29112,3,7,0,59.076,2.28742,1.24851
-57.4263,0.99167,0.29112,2,7,0,58.5468,2.85714,1.15395
-57.3922,0.99989,0.29112,3,7,0,57.4456,2.8216,1.19591
-59.0669,0.961606,0.29112,2,7,0,60.3041,2.11607,1.52847
-57.6538,0.999981,0.29112,3,7,0,59.1013,2.43044,1.30085
-57.699,0.992928,0.29112,3,11,0,58.2864,2.96461,1.02865
-57.7368,0.998411,0.29112,2,3,0,57.7984,2.97303,1.01643
-57.9565,0.99575,0.29112,4,15,0,58.529,2.25849,1.20804
-60.5905,0.965761,0.29112,3,7,0,61.1921,2.06731,0.6472
-60.4679,1,0.29112,1,1,0,60.6216,2.08637,0.65374
-59.4983,0.999485,0.29112,3,15,0,61.2415,2.60593,0.633638
-57.4999,0.998964,0.29112,3,15,0,59.9071,2.95373,1.19139
-57.3685,0.99938,0.29112,3,11,0,57.5975,2.7105,1.21919
-58.1032,0.970359,0.29112,2,7,0,59.7742,2.53134,0.883824
-58.1113,0.997276,0.29112,3,7,0,58.5086,2.7401,0.860438
-57.6388,0.998404,0.29112,3,7,0,58.3343,2.81706,1.00261
-57.4424,0.982464,0.29112,2,7,0,59.04,2.77068,1.30557
-57.3977,0.995388,0.29112,3,11,0,57.8719,2.77565,1.13865
-58.1993,0.965949,0.29112,3,11,0,59.936,3.3176,1.26065
-57.8778,1,0.29112,2,3,0,58.2217,3.17386,1.27036
-59.036,0.979378,0.29112,3,15,0,59.9834,2.76359,0.694695
-59.2818,0.994852,0.29112,4,15,0,60.7864,2.80882,1.76294
-57.6494,0.998262,0.29112,3,7,0,59.7441,2.93644,1.36452
-58.5807,0.9874,0.29112,3,7,0,58.7893,2.30985,1.55108
-58.5531,0.999614,0.29112,3,15,0,59.0389,2.42065,1.59445
-57.7906,0.998296,0.29112,3,15,0,59.0746,2.55848,0.963963
-57.5557,0.999242,0.29112,3,15,0,58.0132,2.50159,1.09925
-57.646,0.99905,0.29112,3,15,0,57.7559,2.88254,1.38579
-57.6197,1,0.29112,2,3,0,57.6495,2.86401,1.38029
-59.1325,0.97806,0.29112,3,7,0,59.4676,3.40234,0.864262
-57.8012,1,0.29112,3,7,0,59.3341,3.12783,1.28317
-57.9054,0.996236,0.29112,3,7,0,58.2016,3.12154,1.3599
-57.9812,0.99861,0.29112,4,15,0,58.4516,2.72656,1.51666
-58.0174,0.991179,0.29112,4,15,0,59.4746,3.03456,1.45901
-60.0824,0.978923,0.29112,3,7,0,60.4482,3.84244,1.3415
-57.8516,0.997992,0.29112,2,5,0,60.4862,3.17381,1.22812
-58.6507,0.992771,0.29112,4,15,0,59.1609,2.16757,1.46207
-58.2743,0.991495,0.29112,3,11,0,59.6493,3.34655,1.14005
-58.1603,1,0.29112,3,7,0,58.3384,3.31131,1.19576
-58.1478,0.999686,0.29112,4,15,0,58.5189,2.19327,1.17842
-57.7851,0.999906,0.29112,4,15,0,58.5798,2.63736,1.45523
-57.5734,0.997452,0.29112,4,15,0,58.387,2.95895,1.09633
-57.5696,0.999964,0.29112,4,15,0,57.6575,2.47928,1.28971
-57.7196,0.986573,0.29112,4,15,0,59.0168,3.10651,1.1933
-57.8951,0.997915,0.29112,4,15,0,58.1338,2.34348,1.05004
-57.5122,0.999938,0.29112,3,15,0,58.0265,2.48771,1.22471
-57.4616,0.992138,0.29112,3,15,0,58.3815,2.57099,1.12221
-57.54,0.998891,0.29112,4,15,0,57.6452,2.50513,1.29167
-57.9705,0.993873,0.29112,4,15,0,58.1528,3.12737,1.38544
-57.8188,0.986142,0.29112,2,7,0,59.6928,2.32003,1.24902
-58.0265,0.993573,0.29112,3,15,0,58.6487,2.66576,1.5265
-57.6363,0.999887,0.29112,4,15,0,58.2209,2.47566,1.06705
-58.4401,0.986849,0.29112,3,7,0,58.7449,3.39011,1.09527
-58.0174,0.999939,0.29112,3,7,0,58.4824,3.24747,1.15713
-57.8336,1,0.29112,3,7,0,58.0232,3.16672,1.18614
-59.3411,0.980622,0.29112,3,11,0,59.8035,2.05168,1.53458
-59.7367,0.993137,0.29112,4,15,0,60.7011,3.78095,1.13154
-59.7423,0.99995,0.29112,1,1,0,59.7769,3.78281,1.13368
-58.0919,0.996859,0.29112,4,15,0,60.9957,2.32967,1.42376
-57.9996,0.970405,0.29112,3,15,0,60.4051,2.4482,0.939115
-58.0379,0.990943,0.29112,4,15,0,59.0709,2.83941,0.885808
-59.7912,0.982881,0.29112,3,7,0,60.0599,2.22243,1.73771
-60.2123,0.977547,0.29112,4,15,0,64.4832,3.26772,0.62572
-59.4796,0.999396,0.29112,4,15,0,61.4225,2.56848,1.78674
-59.4238,0.997765,0.29112,3,7,0,60.3517,2.18425,1.65465
-59.0945,0.997556,0.29112,3,7,0,60.7058,2.90859,1.7226
-58.3809,0.999945,0.29112,4,15,0,60.0327,2.28096,0.925746
-57.4634,0.999988,0.29112,4,15,0,58.4698,2.89497,1.14141
-57.8261,0.995714,0.29112,3,7,0,57.8877,2.81739,0.939355
-58.4965,0.990811,0.29112,3,15,0,59.1885,3.42443,1.26628
-57.7714,0.995695,0.29112,3,15,0,59.6179,2.37375,1.31387
-57.5255,0.999921,0.29112,3,15,0,57.8644,2.47893,1.16945
-57.5591,0.991943,0.29112,2,7,0,58.2356,2.96111,1.29044
-57.5277,0.995895,0.29112,4,15,0,58.0572,2.48851,1.2569
-57.3826,0.999999,0.29112,3,7,0,57.5435,2.73304,1.14935
-57.838,0.986908,0.29112,2,7,0,58.3378,2.81272,1.47031
-57.5494,0.999995,0.29112,4,15,0,58.0095,2.9712,1.13127
-58.1426,0.992093,0.29112,3,15,0,58.3366,2.88148,1.54106
-58.4644,0.990705,0.29112,4,15,0,59.9182,3.37103,1.0482
-58.3193,0.991457,0.29112,3,15,0,60.3953,2.60571,0.822951
-58.4528,0.998374,0.29112,2,3,0,58.4624,2.58187,0.799838
-57.7722,0.987767,0.29112,4,15,0,60.3998,2.75954,1.45529
-58.1889,0.99035,0.29112,4,15,0,59.1249,2.33267,0.946137
-57.7322,0.996444,0.29112,3,15,0,58.9452,2.63224,1.43684
-57.4874,0.993153,0.29112,2,7,0,58.4363,2.91495,1.13375
-57.52,0.999738,0.29112,4,15,0,57.6274,2.5042,1.12924
-58.4919,0.984982,0.29112,3,11,0,58.6992,2.36468,0.851653
-57.5826,1,0.29112,3,7,0,58.6153,2.82022,1.02681
-57.4748,0.99993,0.29112,3,7,0,57.6323,2.85254,1.09881
-58.2445,0.988847,0.29112,3,7,0,58.3344,2.36135,0.91303
-57.6665,1,0.29112,3,7,0,58.2967,2.62994,0.990768
-57.3932,0.995191,0.29112,2,7,0,58.08,2.62479,1.17401
-57.4659,0.995346,0.29112,4,15,0,57.8652,2.56217,1.12515
-57.3671,0.987188,0.29112,2,7,0,58.4549,2.70587,1.21095
-57.4441,0.986664,0.29112,3,9,0,58.4562,2.80221,1.10189
-57.8118,0.993818,0.29112,3,7,0,57.9246,3.15082,1.24114
-57.8758,0.999429,0.29112,4,15,0,58.1687,3.18641,1.17669
-57.6741,0.999209,0.29112,3,7,0,58.1045,2.94839,1.0317
-57.4011,0.984123,0.29112,2,7,0,58.993,2.80155,1.14623
-57.3884,0.999546,0.29112,3,15,0,57.4668,2.64024,1.168
-57.4146,0.999152,0.29112,3,15,0,57.4825,2.80232,1.12951
-58.984,0.963222,0.29112,2,7,0,59.9372,3.58118,1.14691
-58.1461,0.998374,0.29112,4,15,0,59.872,2.85477,0.862611
-57.6388,0.982869,0.29112,2,7,0,59.5557,2.87853,1.01845
-57.3711,0.997928,0.29112,4,15,0,57.9958,2.67933,1.18646
-58.011,0.988819,0.29112,4,15,0,58.5517,2.65701,1.52186
-59.1364,0.991637,0.29112,3,15,0,59.4141,3.10018,0.73154
-57.383,0.956485,0.29112,2,7,0,63.5127,2.6497,1.2271
-57.4022,0.993748,0.29112,3,11,0,57.8561,2.7624,1.27091
-57.7342,0.983433,0.29112,2,7,0,58.6364,2.35448,1.2291
-57.4325,1,0.29112,3,7,0,57.7859,2.66301,1.2966
-57.6838,0.989965,0.29112,3,11,0,58.2039,3.0489,1.10363
-57.5803,0.999888,0.29112,4,15,0,57.8865,2.54151,1.34515
-58.2652,0.987396,0.29112,3,7,0,58.6325,2.1594,1.15814
-58.288,0.995529,0.29112,4,15,0,59.3214,3.3342,1.30495
-60.7648,0.971759,0.29112,3,7,0,61.3115,3.44155,0.614515
-59.8157,0.96964,0.29112,3,15,0,65.4902,3.03589,1.80934
-59.8667,0.994084,0.29112,2,3,0,60.3344,3.08878,1.80471
-59.712,1,0.29112,3,7,0,59.9637,3.13182,1.77071
-58.1568,0.994299,0.29112,3,7,0,60.7202,3.22573,1.37942
-57.8511,0.996312,0.29112,3,9,0,58.7197,2.39479,1.02279
-57.5106,0.962607,0.29112,4,15,0,61.5583,2.96341,1.19384
-58.3446,0.988965,0.29112,3,7,0,58.4156,3.20703,1.46368
-58.2572,0.999943,0.29112,4,15,0,58.8903,2.46936,0.864856
-57.529,0.998296,0.29112,3,7,0,58.5803,2.86294,1.06723
-57.6882,0.993624,0.29112,3,15,0,58.3576,2.37518,1.21022
-58.8546,0.983832,0.29112,3,7,0,59.2026,3.24176,0.834908
-58.8312,0.999479,0.29112,4,15,0,59.4712,2.33872,1.61961
-59.5618,0.988245,0.29112,2,3,0,59.6326,2.33471,1.74669
-58.157,0.980373,0.29112,3,15,0,63.086,2.32079,0.964585
-57.4064,0.998852,0.29112,3,7,0,58.354,2.59676,1.1846
-57.4255,0.996693,0.29112,3,15,0,57.7777,2.59712,1.2575
-58.1073,0.99126,0.29112,4,15,0,58.4205,2.91906,1.52408
-58.1468,0.9989,0.29112,4,15,0,58.7932,2.29782,0.986754
-57.7192,1,0.29112,3,7,0,58.3497,2.6998,0.965499
-58.2966,0.978442,0.29112,3,15,0,59.8312,3.34807,1.28072
-58.501,0.993353,0.29112,4,15,0,59.485,2.64591,0.784236
-57.5138,0.997872,0.29112,3,7,0,58.9298,2.95445,1.24636
-57.4993,0.99991,0.29112,4,15,0,57.5949,2.93388,1.14224
-57.4732,0.999981,0.29112,3,15,0,57.5402,2.92873,1.19425
-58.0353,0.994762,0.29112,4,15,0,58.1723,2.36837,0.971487
-57.6275,0.999895,0.29112,3,15,0,58.2272,2.71236,1.40535
-58.3013,0.967141,0.29112,3,11,0,60.3751,2.66133,1.59011
-58.6972,0.989443,0.29112,1,3,0,58.937,2.63775,1.66634
-58.6224,0.997271,0.29112,3,7,0,59.3154,2.98969,1.62182
-58.4281,0.998555,0.29112,2,3,0,58.7909,2.88837,1.60384
-58.2243,1,0.29112,3,7,0,58.5362,2.75217,1.57454
-58.3499,0.989526,0.29112,4,15,0,59.6871,2.15889,1.07839
-57.8199,0.999044,0.29112,3,15,0,58.7984,2.97476,1.41866
-60.7592,0.971265,0.29112,3,7,0,60.99,3.74697,0.772543
-60.4649,0.99848,0.29112,3,15,0,62.2314,3.95736,1.24616
-60.2581,0.997725,0.29112,3,15,0,61.3018,3.88044,1.3504
-58.9165,0.998327,0.29112,3,15,0,61.0804,3.40104,0.916967
-59.6381,0.991434,0.29112,3,11,0,60.3759,1.9155,1.43908
-58.9332,1,0.29112,2,3,0,59.673,2.0272,1.36755
-59.4879,0.997722,0.29112,4,15,0,60.3229,3.39091,0.78536
-58.2868,0.99728,0.29112,4,15,0,60.8045,2.36942,0.897799
-57.7404,0.989111,0.29112,2,7,0,59.2592,2.4752,1.01609
-57.8258,0.999339,0.29112,3,7,0,57.8923,2.48509,0.978475
-57.4953,0.998557,0.29112,4,15,0,58.145,2.50315,1.16977
-58.581,0.970602,0.29112,3,7,0,59.5526,2.10074,1.33775
-59.1186,0.982739,0.29112,3,7,0,60.0481,1.95632,1.1234
-59.1255,0.999848,0.29112,2,3,0,59.2056,1.95131,1.14394
-57.6462,1,0.29112,3,7,0,59.3402,2.62661,0.999055
-57.8866,0.98065,0.29112,2,7,0,59.426,2.77634,1.48864
-58.1654,0.995913,0.29112,3,7,0,58.542,2.5152,1.53557
-57.762,0.999705,0.29112,4,15,0,58.5613,3.1081,1.27968
-59.9925,0.97108,0.29112,3,7,0,60.4957,3.35726,0.6877
-57.477,1,0.29112,3,7,0,60.0546,2.68005,1.07013
-57.9305,0.961546,0.29112,2,7,0,60.304,3.15836,1.33556
-57.5468,0.998766,0.29112,3,11,0,58.1543,2.51862,1.09155
-57.3871,0.999624,0.29112,3,15,0,57.6363,2.78313,1.24151
-57.3762,0.99007,0.29112,4,15,0,58.4784,2.71972,1.24029
-57.3877,0.994561,0.29112,2,7,0,57.8594,2.80312,1.17437
-57.955,0.978502,0.29112,2,7,0,58.8097,3.22216,1.16876
-58.1541,0.997956,0.29112,3,7,0,58.3489,3.21084,1.01024
-59.2201,0.989765,0.29112,4,15,0,60.1047,3.17509,1.67655
-59.9216,0.989097,0.29112,3,15,0,61.2795,2.39641,1.81834
-59.4278,0.999072,0.29112,2,3,0,60.0609,2.46748,1.76248
-60.5423,0.977728,0.29112,4,15,0,62.1451,3.91471,0.991467
-57.9899,0.997975,0.29112,3,7,0,61.8924,2.65873,0.891114
-57.7769,0.993739,0.29112,3,7,0,58.8452,3.03353,1.36765
-57.5902,0.999221,0.29112,3,15,0,58.0976,2.51133,1.33273
-58.4648,0.985521,0.29112,3,7,0,58.7275,2.14036,1.04879
-58.2185,1,0.29112,4,15,0,58.8617,2.3318,0.93784
-58.5665,0.99871,0.29112,4,15,0,58.6085,2.31799,0.85731
-59.1014,0.984219,0.29112,2,3,0,59.2913,2.15887,0.838356
-57.8576,0.999428,0.29112,3,15,0,59.4675,2.70448,0.923568
-58.4316,0.987943,0.29112,3,7,0,58.8767,3.07295,0.854927
-58.58,0.991522,0.29112,4,15,0,60.5048,3.1611,1.55233
-59.5682,0.991095,0.29112,4,15,0,60.729,2.93851,0.635479
-59.4245,1,0.29112,2,3,0,59.5713,2.94012,0.655226
-58.9233,1,0.29112,2,3,0,59.4685,2.98538,0.738316
-58.1081,1,0.29112,3,7,0,58.9358,2.84667,0.870145
-57.5062,0.999581,0.29112,3,15,0,58.3514,2.57973,1.08125
-57.391,0.999625,0.29112,3,15,0,57.5801,2.81915,1.2049
-58.2611,0.980428,0.29112,2,7,0,58.7275,3.00455,1.53805
-58.4026,0.998249,0.29112,2,3,0,58.4344,3.00057,1.57246
-57.5603,0.995609,0.29112,2,7,0,58.9295,2.81766,1.36535
-57.4162,0.999468,0.29112,3,15,0,57.7111,2.60267,1.24873
-57.6219,0.980422,0.29112,3,11,0,58.7598,3.04428,1.22506
-58.1046,0.990527,0.29112,3,15,0,58.6728,2.37531,1.46012
-58.1932,0.999283,0.29112,4,15,0,58.5848,3.08259,0.917067
-57.3966,1,0.29112,3,7,0,58.2204,2.61879,1.17295
-57.6384,0.996139,0.29112,3,15,0,57.7723,2.87758,1.38415
-57.4856,1,0.29112,3,7,0,57.6368,2.80635,1.32695
-57.4968,0.999961,0.29112,4,15,0,57.5713,2.89591,1.29301
-62.281,0.936932,0.29112,3,11,0,63.05,2.49709,2.11203
-62.1316,1,0.29112,3,7,0,62.5563,2.40824,2.08348
-61.4696,0.999504,0.29112,2,3,0,62.3148,2.32864,1.99502
-62.5141,0.985626,0.29112,3,7,0,63.6029,1.89635,1.9299
-60.8424,1,0.29112,2,3,0,62.4735,2.06739,1.81506
-58.9355,0.997776,0.29112,4,15,0,61.7215,3.344,0.872748
-58.8308,0.999838,0.29112,4,15,0,59.4081,2.24877,1.57292
-58.4035,0.997646,0.29112,1,3,0,59.014,2.3345,1.5211
-58.6838,0.997114,0.29112,4,15,0,59.119,2.38413,1.60829
-59.78,0.980401,0.29112,3,11,0,61.2854,2.92355,0.60603
-60.3939,0.989692,0.29112,2,3,0,60.5425,2.9835,0.54059
-58.4663,0.999888,0.29112,3,15,0,60.9759,3.11603,1.54546
-58.2336,1,0.29112,2,3,0,58.4924,3.11616,1.48421
-57.5658,1,0.29112,3,7,0,58.3136,3.0055,1.22156
-57.3733,0.995232,0.29112,2,7,0,58.1184,2.69561,1.16927
-57.4484,0.985818,0.29112,3,11,0,58.4253,2.57255,1.26469
-58.7131,0.977927,0.29112,3,11,0,58.9364,2.03974,1.23527
-57.5328,0.9993,0.29112,3,15,0,59.1622,2.8813,1.0732
-58.8157,0.978737,0.29112,3,7,0,59.2796,3.48037,1.03274
-57.4772,0.999202,0.29112,3,15,0,59.0028,2.55022,1.12418
-58.1803,0.935582,0.29112,3,11,0,61.755,3.31637,1.23393
-57.8159,0.999821,0.29112,2,3,0,58.2239,3.1504,1.24972
-57.5874,0.999799,0.29112,3,7,0,57.8915,3.02267,1.18807
-57.4747,0.997182,0.29112,4,15,0,58.0785,2.85565,1.10052
-57.6661,0.99138,0.29112,2,7,0,58.1007,2.96261,1.04318
-57.8475,0.996254,0.29112,2,3,0,57.8715,2.992,0.982672
-59.8432,0.971882,0.29112,3,7,0,60.5477,2.69478,1.8462
-57.607,1,0.29112,3,7,0,59.9951,3.0063,1.28279
-57.6055,0.999858,0.29112,4,15,0,57.8496,2.42136,1.21061
-57.4756,0.999962,0.29112,3,15,0,57.6578,2.88529,1.11869
-57.4287,0.99992,0.29112,3,7,0,57.5274,2.87019,1.23204
-58.0321,0.99345,0.29112,3,7,0,58.0811,2.82017,1.5233
-57.6432,0.99114,0.29112,2,7,0,58.8713,2.8256,1.40039
-57.6145,0.999933,0.29112,2,3,0,57.6565,2.83697,1.38564
-57.4647,0.99851,0.29112,3,7,0,57.8365,2.53487,1.16156
-57.4717,0.994373,0.29112,4,15,0,58.07,2.88582,1.27723
-58.6734,0.989682,0.29112,4,15,0,58.7794,2.14064,1.43973
