# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = W3_SimpleBernoulli_logodds_model
# start_datetime = 2024-02-26 09:55:17 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:/Users/KERESZ~1/AppData/Local/Temp/RtmpET6GqC/standata-44ac464012a2.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = C:/Users/Kereszt Alina/Documents/GitHub/st8_ACM_assign2/simmodels/W3_SimpleBernoulli_logodds-202402261055-1-851e48.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/Kereszt Alina/Documents/GitHub/st8_ACM_assign2/simmodels/W3_SimpleBernoulli_logodds-profile-202402261055-1-166edb.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --name=W3_SimpleBernoulli_logodds_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.396718
# Diagonal elements of inverse mass matrix:
# 0.0589427
-62.2772,0.991166,0.396718,1,3,0,63.1734,1.12796
-62.2771,1,0.396718,1,1,0,62.2978,1.12797
-62.4038,0.993841,0.396718,3,7,0,62.6501,1.10008
-62.2393,0.993476,0.396718,2,3,0,62.6114,1.13717
-62.2605,0.991341,0.396718,2,3,0,62.4923,1.13197
-62.0336,0.996549,0.396718,1,3,0,62.3762,1.19971
-61.8813,0.984378,0.396718,2,7,0,62.6065,1.31536
-61.8888,0.99955,0.396718,2,7,0,61.8958,1.34594
-61.9954,0.975556,0.396718,2,5,0,62.772,1.21556
-62.673,0.800588,0.396718,2,5,0,69.666,1.60109
-61.9081,0.954969,0.396718,2,5,0,64.9121,1.3699
-62.3288,0.98575,0.396718,2,7,0,62.422,1.1161
-61.9714,0.99743,0.396718,2,7,0,62.5112,1.41253
-62.222,0.980645,0.396718,1,3,0,62.508,1.50232
-62.6176,0.97793,0.396718,1,3,0,62.8383,1.59079
-62.3716,1,0.396718,2,3,0,62.6365,1.5397
-61.9188,0.9892,0.396718,2,7,0,63.0165,1.25941
-61.8822,0.99986,0.396718,2,7,0,61.9295,1.30923
-61.8955,0.99925,0.396718,3,7,0,61.9129,1.28209
-61.9426,0.977965,0.396718,3,7,0,62.7043,1.39602
-61.9096,0.996032,0.396718,2,5,0,62.1082,1.2671
-62.2794,0.965125,0.396718,2,7,0,63.0563,1.12743
-61.8826,0.997512,0.396718,2,7,0,62.448,1.30737
-61.8911,0.999175,0.396718,1,3,0,61.9051,1.28827
-61.884,0.997252,0.396718,2,5,0,61.9954,1.33533
-61.8826,0.998456,0.396718,3,7,0,61.946,1.30725
-62.0008,0.995075,0.396718,2,7,0,62.0492,1.2132
-61.8821,0.982321,0.396718,2,7,0,62.5848,1.32829
-61.9649,0.995674,0.396718,2,7,0,62.034,1.23034
-61.9161,0.995238,0.396718,2,5,0,62.176,1.37701
-63.6759,0.909671,0.396718,2,7,0,65.1645,0.919557
-63.5795,1,0.396718,1,1,0,63.7273,0.930089
-63.6097,0.998229,0.396718,1,1,0,63.6912,0.926763
-63.8919,0.983442,0.396718,1,1,0,63.9057,0.896993
-62.7119,0.987067,0.396718,1,3,0,64.3828,1.04434
-62.0346,0.970695,0.396718,1,3,0,63.5379,1.19932
-62.0037,0.999705,0.396718,2,3,0,62.0513,1.21191
-62.1762,0.973367,0.396718,2,5,0,62.9465,1.48937
-61.9914,0.998041,0.396718,3,7,0,62.3325,1.42246
-62.369,0.969489,0.396718,1,3,0,62.8709,1.5391
-62.0957,0.996162,0.396718,1,3,0,62.5199,1.46392
-61.9146,0.993658,0.396718,2,5,0,62.4509,1.26275
-61.9099,0.999499,0.396718,2,3,0,61.9312,1.26685
-62.1574,0.978722,0.396718,2,7,0,62.6098,1.15899
-63.3899,0.971927,0.396718,3,7,0,63.4953,0.951775
-63.1549,1,0.396718,1,1,0,63.382,0.980749
-62.4658,1,0.396718,2,3,0,63.1308,1.0877
-62.4196,1,0.396718,1,1,0,62.475,1.09686
-62.1024,0.963806,0.396718,2,5,0,63.7532,1.4662
-62.705,0.955164,0.396718,1,3,0,63.4166,1.60691
-62.7764,0.999029,0.396718,2,3,0,62.7874,1.61948
-61.8983,0.999515,0.396718,2,7,0,62.7553,1.3595
-62.0333,0.988593,0.396718,2,5,0,62.2958,1.44074
-61.8863,0.99974,0.396718,3,7,0,62.06,1.29691
-61.904,0.999611,0.396718,3,7,0,61.9054,1.27254
-61.9039,0.997574,0.396718,2,5,0,61.9993,1.3657
-61.9073,0.999836,0.396718,1,1,0,61.9074,1.36914
-61.9597,0.997593,0.396718,2,5,0,62.0109,1.23312
-61.9686,0.999544,0.396718,1,1,0,61.9696,1.2284
-61.9199,0.994087,0.396718,2,7,0,62.1961,1.38007
-62.3193,0.96446,0.396718,2,7,0,63.2049,1.52737
-61.9209,0.986411,0.396718,2,5,0,62.9249,1.25777
-61.8833,0.997669,0.396718,2,5,0,62.0097,1.30483
-61.9064,0.997854,0.396718,2,7,0,61.9545,1.27014
-61.8902,0.991151,0.396718,2,7,0,62.1961,1.3483
-62.4159,0.972843,0.396718,2,7,0,62.8702,1.09762
-61.8859,0.997297,0.396718,2,7,0,62.6077,1.29766
-61.9978,0.976289,0.396718,2,5,0,62.7451,1.42547
-62.5081,0.964078,0.396718,2,5,0,63.2983,1.56924
-62.4112,1,0.396718,1,1,0,62.5042,1.54863
-61.9388,0.999071,0.396718,2,7,0,62.48,1.39357
-62.1928,0.977881,0.396718,1,3,0,62.5765,1.49417
-62.0521,1,0.396718,2,3,0,62.1906,1.44815
-62.5439,0.962479,0.396718,1,3,0,63.1384,1.57646
-61.9665,0.981922,0.396718,2,5,0,63.5865,1.22949
-62.1362,0.987511,0.396718,1,3,0,62.2642,1.16516
-61.8889,0.998729,0.396718,2,7,0,62.2006,1.29184
-62.015,0.995433,0.396718,2,7,0,62.0446,1.20716
-61.8849,0.999872,0.396718,2,7,0,62.0288,1.33793
-64.0031,0.933421,0.396718,2,7,0,64.1563,1.78928
-62.1057,0.995239,0.396718,2,7,0,64.3661,1.46731
-61.958,0.98907,0.396718,2,7,0,62.6289,1.23402
-61.8821,0.998613,0.396718,2,7,0,62.0186,1.32824
-64.0244,0.93527,0.396718,2,7,0,64.1031,0.883791
-62.153,0.930303,0.396718,2,7,0,66.9858,1.48241
-62.1848,0.998595,0.396718,1,1,0,62.1871,1.49187
-63.0237,0.938498,0.396718,1,3,0,64.0476,1.65978
-63.2272,0.99201,0.396718,1,1,0,63.2275,1.68997
-63.1148,1,0.396718,1,1,0,63.2367,1.67358
-61.9791,0.995165,0.396718,2,7,0,63.3647,1.41645
-62.1612,0.981411,0.396718,2,5,0,62.8068,1.15792
-61.9208,0.999966,0.396718,2,7,0,62.1732,1.25781
-61.9001,0.999843,0.396718,2,3,0,61.9286,1.2766
-61.9572,0.99527,0.396718,1,3,0,62.0185,1.23446
-61.9157,0.995359,0.396718,3,7,0,62.1747,1.26189
-62.584,0.933188,0.396718,2,5,0,64.1358,1.06588
-62.1699,1,0.396718,3,7,0,62.5635,1.15548
-62.1525,1,0.396718,1,1,0,62.1763,1.16041
-61.8812,0.967651,0.396718,2,7,0,63.223,1.31811
-62.2229,0.896109,0.396718,3,7,0,66.7872,1.14133
-62.0248,0.995647,0.396718,2,7,0,62.4756,1.43726
-62.1761,0.994693,0.396718,2,3,0,62.1772,1.48933
-63.3499,0.96853,0.396718,2,7,0,63.4731,1.70715
-61.9903,0.998919,0.396718,3,7,0,63.4843,1.42194
-61.8998,0.996207,0.396718,1,3,0,62.1256,1.36128
-61.9065,0.999767,0.396718,2,3,0,61.9085,1.36828
-61.9701,0.99836,0.396718,2,7,0,61.9717,1.41183
-61.9126,0.998731,0.396718,1,3,0,62.0129,1.37395
-62.4998,0.977556,0.396718,2,7,0,62.6856,1.56753
-62.4406,1,0.396718,1,1,0,62.5027,1.55506
-63.0534,0.967328,0.396718,1,3,0,63.3884,1.66433
-63.0819,0.998874,0.396718,1,1,0,63.1196,1.66865
-63.0547,1,0.396718,1,1,0,63.1191,1.66453
-63.0608,0.999761,0.396718,1,1,0,63.108,1.66545
-62.9111,1,0.396718,1,1,0,63.0575,1.642
-62.7644,1,0.396718,3,7,0,62.9061,1.61741
-62.019,0.994997,0.396718,2,7,0,63.1152,1.2055
-62.8787,0.970234,0.396718,3,7,0,63.3456,1.01868
-61.8872,0.992229,0.396718,2,5,0,63.2489,1.29501
-61.8823,0.999801,0.396718,2,5,0,61.8975,1.32918
-61.9067,0.999077,0.396718,2,5,0,61.9141,1.36854
-62.1194,0.99388,0.396718,3,7,0,62.1752,1.47182
-62.4419,0.980637,0.396718,1,3,0,62.6491,1.55534
-61.9056,0.998828,0.396718,2,7,0,62.5425,1.27086
-62.3919,0.981605,0.396718,2,5,0,62.5118,1.54434
-62.1213,0.984195,0.396718,3,7,0,63.286,1.47245
-62.067,0.999748,0.396718,2,3,0,62.1399,1.45374
-61.9467,0.997343,0.396718,1,3,0,62.1588,1.39859
-62.0666,0.991745,0.396718,1,3,0,62.1636,1.45361
-61.9723,0.999223,0.396718,1,3,0,62.1046,1.41298
-61.9081,0.998207,0.396718,1,3,0,62.0324,1.36983
-62.2125,0.989602,0.396718,2,7,0,62.2832,1.4997
-62.0096,0.999747,0.396718,3,7,0,62.2444,1.43077
-71.7973,0.762502,0.396718,3,7,0,71.8474,2.39866
-72.4811,0.984217,0.396718,1,1,0,72.5542,2.43982
-66.5432,0.982528,0.396718,2,7,0,72.463,2.03297
-65.4252,0.998991,0.396718,2,3,0,66.7301,1.93555
-64.9077,0.998615,0.396718,3,7,0,65.7285,1.88599
-63.7238,0.992325,0.396718,2,3,0,65.4274,1.75582
-63.4719,1,0.396718,1,1,0,63.7158,1.7236
-63.6637,0.992772,0.396718,1,1,0,63.6717,1.74832
-63.5596,1,0.396718,1,1,0,63.6899,1.73505
-62.514,0.982493,0.396718,2,5,0,64.809,1.07855
-63.9728,0.890341,0.396718,1,3,0,65.0743,0.888879
-63.7107,1,0.396718,1,1,0,63.9783,0.915832
-62.046,0.9441,0.396718,2,7,0,65.9362,1.44579
-62.2115,0.994259,0.396718,2,3,0,62.2131,1.49943
-61.8993,0.993653,0.396718,2,7,0,62.6023,1.2775
-61.9139,0.999073,0.396718,2,3,0,61.9229,1.26341
-62.0749,0.98831,0.396718,2,7,0,62.304,1.18468
-61.8866,0.996658,0.396718,2,7,0,62.253,1.34175
-61.8843,0.998088,0.396718,2,5,0,61.9632,1.30181
-61.9053,0.997913,0.396718,1,3,0,61.9415,1.2712
-61.8903,0.998663,0.396718,2,7,0,61.9634,1.34861
-61.9063,0.991516,0.396718,2,7,0,62.1981,1.27023
-62.6028,0.974449,0.396718,2,7,0,62.7547,1.58796
-62.7297,0.995256,0.396718,2,3,0,62.8246,1.61131
-62.792,0.987592,0.396718,2,3,0,63.199,1.62217
-62.808,0.99935,0.396718,1,1,0,62.8405,1.6249
-62.7007,0.979351,0.396718,2,7,0,64.0988,1.04614
-62.9394,0.997249,0.396718,3,15,0,62.9395,1.64655
-62.057,0.997751,0.396718,3,7,0,63.1692,1.45002
-61.896,0.991888,0.396718,2,5,0,62.4024,1.35674
-61.883,0.997052,0.396718,2,5,0,62.0161,1.30575
-61.9844,0.994566,0.396718,2,5,0,62.0821,1.41909
-61.8929,0.995883,0.396718,2,5,0,62.156,1.35245
-63.0937,0.949776,0.396718,2,7,0,63.73,1.67043
-62.2761,0.980763,0.396718,1,3,0,63.8705,1.51663
-62.3275,0.997783,0.396718,1,1,0,62.3298,1.52933
-62.3628,0.998482,0.396718,1,1,0,62.3702,1.53768
-61.9146,0.998851,0.396718,2,7,0,62.4598,1.37575
-61.9396,0.998502,0.396718,2,3,0,61.9547,1.39415
-61.8812,0.993994,0.396718,2,5,0,62.1973,1.31742
-62.0104,0.993212,0.396718,2,7,0,62.0984,1.4311
-63.006,0.966281,0.396718,2,5,0,63.3344,1.0006
-62.8555,1,0.396718,1,1,0,63.0054,1.02211
-65.9421,0.762896,0.396718,1,3,0,68.7457,0.727417
-65.8158,1,0.396718,1,1,0,66.1139,0.736284
-61.8912,1,0.396718,2,7,0,65.7785,1.35002
-61.8872,0.999237,0.396718,2,5,0,61.9224,1.29502
-62.1411,0.973307,0.396718,2,5,0,62.8609,1.16372
-63.6199,0.864667,0.396718,1,3,0,65.6846,0.925637
-63.6997,0.995304,0.396718,1,1,0,63.7648,0.917002
-64.0664,0.978444,0.396718,1,1,0,64.0723,0.879699
-63.7854,1,0.396718,1,1,0,64.0703,0.907947
-64.1823,0.976598,0.396718,1,1,0,64.1875,0.868607
-64.6691,0.970915,0.396718,1,1,0,64.6754,0.825015
-64.9147,0.985009,0.396718,1,1,0,64.9866,0.80456
-64.9689,0.996661,0.396718,1,1,0,65.121,0.800174
-64.3598,1,0.396718,1,1,0,64.9333,0.85219
-61.8878,1,0.396718,2,7,0,64.3552,1.34425
-61.8823,0.999997,0.396718,2,7,0,61.8881,1.3295
-62.0667,0.993318,0.396718,3,7,0,62.1628,1.18752
-61.9564,0.998316,0.396718,1,3,0,62.1239,1.23489
-61.9568,0.999982,0.396718,1,1,0,61.9604,1.23469
-62.2722,0.971689,0.396718,1,3,0,62.6718,1.12916
-62.3232,0.997257,0.396718,1,1,0,62.3275,1.11736
-61.9667,0.989641,0.396718,2,7,0,62.7555,1.22941
-61.8816,0.992382,0.396718,2,5,0,62.257,1.31221
-63.3242,0.955603,0.396718,2,7,0,63.362,0.959625
-65.4708,0.909923,0.396718,2,3,0,65.4931,0.761319
-66.1871,0.985264,0.396718,2,3,0,66.2047,0.710634
-65.9395,1,0.396718,2,3,0,66.3159,0.727599
-65.6007,1,0.396718,1,1,0,66.0153,0.751746
-65.2713,1,0.396718,1,1,0,65.6617,0.776387
-63.2643,1,0.396718,2,3,0,65.1764,0.966937
-62.4579,1,0.396718,2,3,0,63.226,1.08924
-62.3577,1,0.396718,1,1,0,62.453,1.10977
-62.0745,0.99589,0.396718,1,3,0,62.4975,1.18483
-62.9214,0.974643,0.396718,2,7,0,62.9647,1.01249
-62.4832,0.995516,0.396718,3,7,0,63.2645,1.08436
-61.9588,0.972345,0.396718,1,3,0,63.2997,1.23359
-62.3214,0.984544,0.396718,2,5,0,62.5241,1.52788
-61.882,0.995899,0.396718,2,5,0,62.5602,1.32788
-62.0379,0.995879,0.396718,3,7,0,62.0475,1.4426
-61.9172,0.996855,0.396718,2,7,0,62.1841,1.37786
-61.9688,0.996725,0.396718,1,3,0,62.0012,1.41114
-62.3699,0.985003,0.396718,2,7,0,62.5694,1.10715
-62.4785,0.994103,0.396718,1,1,0,62.4788,1.08526
-62.1925,0.954412,0.396718,2,5,0,64.1667,1.49409
-61.9787,0.996241,0.396718,2,7,0,62.387,1.41627
-62.2844,0.991903,0.396718,2,7,0,62.3012,1.51873
-63.1657,0.964293,0.396718,2,7,0,63.9303,0.979366
-62.8663,0.997308,0.396718,2,3,0,63.3039,1.02052
-61.9366,0.996113,0.396718,3,7,0,63.1521,1.39216
-61.8815,0.995335,0.396718,2,5,0,62.1329,1.32438
-61.8824,0.999625,0.396718,2,7,0,61.8947,1.30819
-61.8885,0.999526,0.396718,2,5,0,61.901,1.34548
-62.2376,0.988513,0.396718,2,7,0,62.2823,1.1376
-62.1412,0.991762,0.396718,2,5,0,62.6561,1.47877
-61.915,0.998512,0.396718,2,5,0,62.2281,1.26248
-63.6449,0.95176,0.396718,3,7,0,64.0111,0.922914
-62.5568,1,0.396718,3,7,0,63.5868,1.07072
-62.0551,1,0.396718,2,7,0,62.5397,1.19165
-62.0467,1,0.396718,2,3,0,62.0598,1.19475
-62.599,0.940579,0.396718,2,7,0,64.0573,1.58724
-62.2472,0.997303,0.396718,1,3,0,62.7405,1.5091
-62.1666,0.970589,0.396718,2,5,0,63.5691,1.15639
-61.9083,0.991013,0.396718,2,7,0,62.5377,1.37009
-61.948,0.997463,0.396718,1,3,0,61.9732,1.39936
-62.0698,0.987113,0.396718,2,5,0,62.5089,1.18645
-62.2131,0.994719,0.396718,2,3,0,62.2237,1.14385
-61.8822,1,0.396718,2,7,0,62.2204,1.32912
-62.4386,0.971844,0.396718,2,7,0,62.8066,1.09305
-61.8971,0.996998,0.396718,3,7,0,62.6445,1.35804
-62.4212,0.879362,0.396718,3,7,0,68.0498,1.09654
-61.9055,0.988577,0.396718,2,5,0,62.9682,1.36735
-62.1842,0.981008,0.396718,2,7,0,62.5674,1.15154
-61.9079,0.999736,0.396718,2,7,0,62.2169,1.26873
-62.0057,0.991475,0.396718,1,3,0,62.1239,1.21108
-61.9085,0.996321,0.396718,1,3,0,62.1163,1.26817
-61.8972,0.99797,0.396718,2,7,0,61.9918,1.35824
-62.1185,0.986434,0.396718,2,7,0,62.4044,1.17054
-62.1396,0.971532,0.396718,2,7,0,63.1729,1.47828
-61.9356,0.992603,0.396718,1,3,0,62.4092,1.39145
-62.6747,0.956611,0.396718,2,7,0,63.6075,1.05041
-61.9021,0.943903,0.396718,2,5,0,64.7143,1.27444
-61.8839,1,0.396718,3,7,0,61.9016,1.30293
-62.0263,0.993902,0.396718,2,7,0,62.0788,1.20255
-61.9415,0.998796,0.396718,1,3,0,62.0685,1.24361
-62.059,0.991431,0.396718,1,3,0,62.1469,1.19026
-61.9644,0.936248,0.396718,2,5,0,64.3407,1.40876
-61.8973,0.997365,0.396718,1,3,0,62.056,1.35826
-62.2514,0.989648,0.396718,2,7,0,62.2527,1.51021
-61.8814,0.996345,0.396718,2,5,0,62.4622,1.32406
-62.1188,0.994148,0.396718,3,7,0,62.1288,1.17046
-62.0731,1,0.396718,1,1,0,62.1164,1.1853
-61.9047,0.999176,0.396718,3,7,0,62.134,1.27184
-63.1954,0.931227,0.396718,2,5,0,64.5476,1.68539
-63.5487,0.989659,0.396718,2,3,0,63.6751,1.73365
-61.9909,0.993915,0.396718,2,5,0,63.9664,1.21762
-62.2147,0.988491,0.396718,2,7,0,62.4421,1.50033
-61.961,0.991653,0.396718,1,3,0,62.5194,1.40689
-61.8892,0.99803,0.396718,2,7,0,62.0724,1.29132
-62.1378,0.992376,0.396718,2,7,0,62.138,1.16471
-62.4102,0.989325,0.396718,2,3,0,62.417,1.09877
-62.8853,0.966748,0.396718,2,3,0,63.197,1.01772
-61.8891,1,0.396718,2,7,0,62.8441,1.29151
-62.1474,0.948881,0.396718,2,5,0,63.7823,1.48071
-61.8814,0.976747,0.396718,2,5,0,63.2171,1.32375
-62.2393,0.983133,0.396718,2,7,0,62.4663,1.13717
-61.9728,0.994258,0.396718,2,7,0,62.494,1.22626
-61.9043,0.997705,0.396718,1,3,0,62.0419,1.27217
-62.0583,0.987671,0.396718,2,7,0,62.3129,1.1905
-62.0932,0.99818,0.396718,1,1,0,62.0935,1.17857
-62.4155,0.98622,0.396718,2,7,0,62.5971,1.09769
-62.401,1,0.396718,2,3,0,62.436,1.10065
-62.0749,0.996275,0.396718,2,7,0,62.5883,1.18471
-62.1463,0.997197,0.396718,2,3,0,62.1703,1.16221
-61.9,0.999542,0.396718,2,7,0,62.1964,1.36153
-61.8814,0.998526,0.396718,2,7,0,61.9597,1.32389
-62.0164,0.981236,0.396718,2,5,0,62.545,1.43374
-61.9507,0.991468,0.396718,2,5,0,62.4027,1.23815
-62.0458,0.993929,0.396718,1,3,0,62.0963,1.19508
-62.3027,0.962528,0.396718,2,7,0,63.3753,1.5233
-62.2709,1,0.396718,1,1,0,62.3076,1.51528
-62.2444,0.999068,0.396718,2,3,0,62.3323,1.50836
-62.6356,0.984419,0.396718,3,7,0,63.1004,1.59418
-62.0497,0.980601,0.396718,1,3,0,63.4119,1.44725
-62.304,0.989396,0.396718,2,7,0,62.4828,1.52362
-61.9127,0.990794,0.396718,2,7,0,62.8535,1.26438
-62.1611,0.98212,0.396718,3,7,0,62.6544,1.15795
-62.2528,0.987829,0.396718,2,7,0,62.7133,1.51059
-62.1893,0.989916,0.396718,3,15,0,62.7424,1.15014
-62.1899,0.999969,0.396718,1,1,0,62.2056,1.14998
-62.3014,0.951875,0.396718,3,7,0,64.3432,1.12231
-63.6076,0.936269,0.396718,2,7,0,64.6362,1.74121
-63.4603,0.9971,0.396718,2,3,0,63.8319,1.72205
-61.8926,0.980781,0.396718,2,5,0,64.8311,1.28604
-61.8996,0.991854,0.396718,3,7,0,62.2222,1.2772
-62.113,0.980115,0.396718,2,5,0,62.5505,1.17225
-62.1033,1,0.396718,1,1,0,62.12,1.17532
-62.1325,0.999489,0.396718,2,3,0,62.1347,1.16629
-61.9377,0.992746,0.396718,1,3,0,62.3452,1.246
-61.9115,0.999858,0.396718,3,7,0,61.9514,1.26547
-62.1728,0.973047,0.396718,1,3,0,62.6501,1.15466
-61.9464,0.987946,0.396718,2,7,0,62.709,1.3984
-61.8816,0.992479,0.396718,2,5,0,62.2725,1.31262
-62.4091,0.976851,0.396718,2,5,0,62.6843,1.09899
-63.4309,0.92634,0.396718,1,3,0,64.1091,0.946966
-62.3953,0.984996,0.396718,2,7,0,64.349,1.5451
-61.9082,0.97299,0.396718,3,7,0,63.8108,1.36999
-63.8038,0.905187,0.396718,2,7,0,65.2997,0.906039
-63.854,0.997019,0.396718,1,1,0,63.9407,0.900858
-62.002,0.875777,0.396718,1,3,0,67.6054,1.21264
-61.9163,0.998438,0.396718,2,7,0,62.076,1.26138
-61.918,0.999917,0.396718,1,1,0,61.9191,1.26005
-61.8923,0.999553,0.396718,2,7,0,61.9397,1.28652
-62.005,0.989805,0.396718,2,7,0,62.2284,1.21136
-62.7791,0.975414,0.396718,2,7,0,62.8502,1.0337
-62.1776,0.986005,0.396718,1,3,0,63.1816,1.15333
-62.0476,0.997715,0.396718,2,3,0,62.2613,1.1944
-62.0473,1,0.396718,3,15,0,62.0473,1.44629
-61.8877,0.95284,0.396718,3,7,0,64.0374,1.29402
-62.9442,0.945085,0.396718,2,7,0,63.8838,1.64731
-61.9487,0.973082,0.396718,2,7,0,64.3017,1.23928
-61.8838,0.999817,0.396718,2,7,0,61.9645,1.30306
-62.0916,0.994382,0.396718,3,7,0,62.1182,1.17909
-62.1683,0.990928,0.396718,2,7,0,62.5162,1.48704
-63.0093,0.975109,0.396718,3,7,0,63.4013,1.65754
-62.0151,0.994004,0.396718,2,5,0,63.3919,1.20711
-62.0777,0.98057,0.396718,3,7,0,62.871,1.18374
-61.8829,0.983029,0.396718,2,7,0,62.707,1.30614
-63.035,0.947877,0.396718,2,7,0,63.5908,0.996629
-62.0827,0.99082,0.396718,3,7,0,63.6245,1.18207
-62.7989,0.983479,0.396718,3,7,0,62.8768,1.03065
-62.2112,0.987496,0.396718,2,5,0,63.3873,1.49934
-61.8823,0.996605,0.396718,2,7,0,62.3782,1.32947
-61.8826,0.999997,0.396718,3,15,0,61.8826,1.30719
-61.9685,0.989579,0.396718,2,5,0,62.2305,1.22845
-62.0865,0.992511,0.396718,1,3,0,62.1477,1.18079
-61.9276,0.994113,0.396718,1,3,0,62.2604,1.25281
-61.9473,0.993317,0.396718,2,7,0,62.1731,1.39897
-61.9077,0.975855,0.396718,3,7,0,63.0594,1.26887
-61.8945,0.999562,0.396718,2,5,0,61.9307,1.35473
-61.9718,0.993933,0.396718,3,15,0,62.1159,1.22679
-62.4672,0.958998,0.396718,2,5,0,63.4811,1.56076
-62.5856,0.995039,0.396718,1,1,0,62.5856,1.58465
-64.9156,0.863838,0.396718,2,5,0,68.4288,1.88677
-63.4259,0.985447,0.396718,1,3,0,65.6664,1.71746
-63.6413,0.991853,0.396718,1,1,0,63.6454,1.7455
-63.6381,1,0.396718,1,1,0,63.7122,1.74509
-63.6381,0.937612,0.396718,1,3,0,65.6769,1.74509
-62.5634,0.992548,0.396718,3,7,0,64.3739,1.58033
-62.7727,0.98446,0.396718,2,3,0,63.0715,1.61884
-63.7358,0.951975,0.396718,2,5,0,65.271,0.913166
-63.999,0.981835,0.396718,2,3,0,64.3905,0.886289
-61.9572,1,0.396718,3,7,0,63.9169,1.40477
-61.9142,0.976141,0.396718,3,7,0,63.0645,1.2631
-61.9041,0.999981,0.396718,2,3,0,61.916,1.27241
-61.8919,0.998596,0.396718,2,5,0,61.9657,1.35103
-61.8909,1,0.396718,1,1,0,61.892,1.34951
-61.9688,0.978702,0.396718,2,7,0,62.6466,1.22833
-62.7379,0.941181,0.396718,2,7,0,64.0386,1.61275
-62.3528,1,0.396718,2,3,0,62.7303,1.53533
-62.9462,0.966271,0.396718,1,3,0,63.3191,1.64762
-61.9544,0.995317,0.396718,2,7,0,63.1827,1.40316
-62.2176,0.975961,0.396718,2,5,0,62.8372,1.14268
-62.1976,1,0.396718,1,1,0,62.2253,1.14793
-61.9122,0.991757,0.396718,2,5,0,62.6125,1.37359
-61.9875,0.994286,0.396718,1,3,0,62.0628,1.42058
-62.1619,0.996058,0.396718,2,7,0,62.1624,1.48512
-62.9659,0.940292,0.396718,1,3,0,63.9667,1.65075
-63.7616,0.976564,0.396718,3,15,0,64.3002,0.910443
-61.9963,1,0.396718,3,7,0,63.6758,1.42476
-61.9359,0.998483,0.396718,2,7,0,62.0934,1.24717
-62.0889,0.995822,0.396718,2,7,0,62.0922,1.17998
-62.7827,0.96729,0.396718,2,7,0,63.2852,1.62057
-63.5658,0.963438,0.396718,1,3,0,63.905,1.73586
-62.8348,1,0.396718,2,3,0,63.5528,1.62943
-62.8238,1,0.396718,2,3,0,62.8703,1.62758
-62.9582,0.999228,0.396718,3,7,0,62.9611,1.64954
-62.9287,0.997474,0.396718,2,3,0,63.1414,1.64483
-62.8982,1,0.396718,1,1,0,62.9584,1.63989
-64.9588,0.944951,0.396718,3,7,0,65.9879,1.89105
-64.2901,0.998461,0.396718,2,3,0,65.1319,1.82167
-61.8825,0.974931,0.396718,2,7,0,66.1146,1.30772
-61.9142,0.996569,0.396718,2,5,0,61.9964,1.26314
-61.8813,0.999716,0.396718,2,5,0,61.9285,1.31506
-61.938,0.992105,0.396718,2,7,0,62.1449,1.24584
-61.9854,0.99105,0.396718,3,7,0,62.3277,1.22015
-61.8822,0.999177,0.396718,2,7,0,62.0245,1.30906
-61.9193,0.992596,0.396718,2,5,0,62.1453,1.37961
-61.8818,0.997145,0.396718,2,7,0,62.0365,1.3268
-61.9342,0.997649,0.396718,2,7,0,61.9576,1.39055
-61.894,0.998642,0.396718,1,3,0,61.9797,1.35406
-61.9225,0.997876,0.396718,1,3,0,61.9487,1.38213
-62.1181,0.994,0.396718,3,7,0,62.1952,1.4714
-62.6781,0.945988,0.396718,3,15,0,64.3525,1.04985
-63.3496,0.973841,0.396718,2,3,0,63.3974,0.956564
-61.8812,0.988269,0.396718,2,7,0,64.0996,1.32171
-61.8889,0.999762,0.396718,2,7,0,61.889,1.34611
-61.9201,0.997257,0.396718,1,3,0,61.9633,1.38026
-62.0577,0.988515,0.396718,1,3,0,62.2373,1.4503
-63.2458,0.960057,0.396718,2,5,0,63.6723,0.969234
-61.9894,1,0.396718,3,7,0,63.1962,1.21832
-62.8364,0.971902,0.396718,3,7,0,63.2314,1.02497
